drift,unbalance,type,alg,mean,std
minority-share,4,sudden,ESOS_ELM,60.80851613544379,0.21819448306177522
minority-share,4,sudden,improved_UOB,66.37114619788451,0.0
minority-share,4,sudden,WEOB2,66.03988676346913,1.4210854715202004e-14
minority-share,4,sudden,UOB,66.60778934230697,1.4210854715202004e-14
minority-share,4,sudden,RebalanceStream,66.1503913027684,0.0
minority-share,4,periodic,improved_OOB,58.628077734693,7.105427357601002e-15
minority-share,4,periodic,WEOB1,58.76135648950335,0.0
minority-share,4,periodic,CSMOTE,58.35332408915493,0.0
minority-share,4,periodic,OOB,58.62214167296545,0.0
minority-share,4,periodic,ESOS_ELM,54.54543276402865,0.08322479049497954
minority-share,4,periodic,improved_UOB,58.54067921337777,0.0
minority-share,4,periodic,WEOB2,58.30259743758275,1.4210854715202004e-14
minority-share,4,periodic,UOB,58.59290097606887,0.0
minority-share,4,periodic,RebalanceStream,57.368968287876555,0.0
splitting-clusters,1,incremental,improved_OOB,66.94667140901967,0.0
splitting-clusters,1,incremental,WEOB1,67.38850294645154,1.4210854715202004e-14
splitting-clusters,1,incremental,CSMOTE,64.61928388830397,1.4210854715202004e-14
splitting-clusters,1,incremental,OOB,67.34258315694845,1.4210854715202004e-14
splitting-clusters,1,incremental,ESOS_ELM,61.58717467612119,0.17243972508215438
splitting-clusters,1,incremental,improved_UOB,67.18574436093404,1.4210854715202004e-14
splitting-clusters,1,incremental,WEOB2,66.74538455304977,1.4210854715202004e-14
splitting-clusters,1,incremental,UOB,66.95352815860348,0.0
splitting-clusters,1,incremental,RebalanceStream,61.079343186302104,0.0
splitting-clusters,1,sudden,improved_OOB,66.93844590173991,0.0
splitting-clusters,1,sudden,WEOB1,66.99417724560747,0.0
splitting-clusters,1,sudden,CSMOTE,64.87284410133911,1.4210854715202004e-14
splitting-clusters,1,sudden,OOB,67.25797311567877,1.4210854715202004e-14
splitting-clusters,1,sudden,ESOS_ELM,60.80263792667139,0.27423011083043697
splitting-clusters,1,sudden,improved_UOB,66.34449650701434,0.0
splitting-clusters,1,sudden,WEOB2,66.03227789368123,0.0
splitting-clusters,1,sudden,UOB,65.57606866808034,0.0
splitting-clusters,1,sudden,RebalanceStream,61.93873334543523,0.0
splitting-clusters,1,periodic,improved_OOB,68.05606463812117,0.0
splitting-clusters,1,periodic,WEOB1,68.24602863262655,0.0
splitting-clusters,1,periodic,CSMOTE,67.19511313361478,0.0
splitting-clusters,1,periodic,OOB,68.19374214203927,0.0
splitting-clusters,1,periodic,ESOS_ELM,62.7210109451353,0.0526300415248979
splitting-clusters,1,periodic,improved_UOB,68.16024301169269,1.4210854715202004e-14
splitting-clusters,1,periodic,WEOB2,68.15373813517003,1.4210854715202004e-14
splitting-clusters,1,periodic,UOB,68.0819587882481,0.0
splitting-clusters,1,periodic,RebalanceStream,63.775406626998766,0.0
splitting-clusters,2,incremental,improved_OOB,67.65791001244267,0.0
splitting-clusters,2,incremental,WEOB1,67.75038294067805,0.0
splitting-clusters,2,incremental,CSMOTE,66.51838315572385,0.0
splitting-clusters,2,incremental,OOB,67.73887352274754,0.0
splitting-clusters,2,incremental,ESOS_ELM,61.53954787897153,0.18265584883293184
splitting-clusters,2,incremental,improved_UOB,67.58026616130576,0.0
splitting-clusters,2,incremental,WEOB2,67.37025310028969,0.0
splitting-clusters,2,incremental,UOB,67.59401720811573,1.4210854715202004e-14
splitting-clusters,2,incremental,RebalanceStream,65.02142028399581,0.0
splitting-clusters,2,sudden,improved_OOB,67.62529714779919,0.0
splitting-clusters,2,sudden,WEOB1,67.5767919373171,0.0
splitting-clusters,2,sudden,CSMOTE,66.06921266060208,1.4210854715202004e-14
splitting-clusters,2,sudden,OOB,67.75545250655355,1.4210854715202004e-14
splitting-clusters,2,sudden,ESOS_ELM,60.91013968643773,0.15080485386830655
splitting-clusters,2,sudden,improved_UOB,67.26637093687755,1.4210854715202004e-14
splitting-clusters,2,sudden,WEOB2,66.71698913601924,0.0
splitting-clusters,2,sudden,UOB,67.08056564239043,0.0
splitting-clusters,2,sudden,RebalanceStream,65.47279626028585,1.4210854715202004e-14
splitting-clusters,2,periodic,improved_OOB,68.39659167894038,1.4210854715202004e-14
splitting-clusters,2,periodic,WEOB1,68.42040117240809,0.0
splitting-clusters,2,periodic,CSMOTE,67.83682028248082,1.4210854715202004e-14
splitting-clusters,2,periodic,OOB,68.46076811030704,0.0
splitting-clusters,2,periodic,ESOS_ELM,62.73800764635574,0.066681144388993
splitting-clusters,2,periodic,improved_UOB,68.18408692045702,1.4210854715202004e-14
splitting-clusters,2,periodic,WEOB2,68.22905782040422,1.4210854715202004e-14
splitting-clusters,2,periodic,UOB,68.21356212902461,0.0
splitting-clusters,2,periodic,RebalanceStream,66.76452305165206,0.0
splitting-clusters,3,incremental,improved_OOB,67.89781312042227,0.0
splitting-clusters,3,incremental,WEOB1,67.88491763669381,0.0
splitting-clusters,3,incremental,CSMOTE,67.2667206567378,0.0
splitting-clusters,3,incremental,OOB,67.61023609250012,0.0
splitting-clusters,3,incremental,ESOS_ELM,61.4608296696814,0.3306519337310418
splitting-clusters,3,incremental,improved_UOB,67.73086057859915,0.0
splitting-clusters,3,incremental,WEOB2,67.60500274353231,0.0
splitting-clusters,3,incremental,UOB,67.00806070102952,0.0
splitting-clusters,3,incremental,RebalanceStream,66.85224709189,0.0
splitting-clusters,3,sudden,improved_OOB,67.66525271047398,0.0
splitting-clusters,3,sudden,WEOB1,67.64759361423796,0.0
splitting-clusters,3,sudden,CSMOTE,67.1948058372158,1.4210854715202004e-14
splitting-clusters,3,sudden,OOB,67.52664594297973,0.0
splitting-clusters,3,sudden,ESOS_ELM,61.17129867639967,0.2562698496489993
splitting-clusters,3,sudden,improved_UOB,67.45071232472421,1.4210854715202004e-14
splitting-clusters,3,sudden,WEOB2,67.39927502908904,0.0
splitting-clusters,3,sudden,UOB,67.0845847891895,0.0
splitting-clusters,3,sudden,RebalanceStream,66.8562733729668,0.0
splitting-clusters,3,periodic,improved_OOB,68.52381463055244,0.0
splitting-clusters,3,periodic,WEOB1,68.5065340366622,1.4210854715202004e-14
splitting-clusters,3,periodic,CSMOTE,68.11298691906327,1.4210854715202004e-14
splitting-clusters,3,periodic,OOB,68.26101422058396,1.4210854715202004e-14
splitting-clusters,3,periodic,ESOS_ELM,62.687780956715415,0.039429712301613955
splitting-clusters,3,periodic,improved_UOB,68.34226046560278,0.0
splitting-clusters,3,periodic,WEOB2,68.36068292708255,1.4210854715202004e-14
splitting-clusters,3,periodic,UOB,68.10491681904396,0.0
splitting-clusters,3,periodic,RebalanceStream,67.82088020219429,0.0
splitting-clusters,4,incremental,improved_OOB,67.817888321582,0.0
splitting-clusters,4,incremental,WEOB1,67.81373817109895,1.4210854715202004e-14
splitting-clusters,4,incremental,CSMOTE,67.28560628260252,0.0
splitting-clusters,4,incremental,OOB,67.71367342751896,1.4210854715202004e-14
splitting-clusters,4,incremental,ESOS_ELM,61.53844941973186,0.2846779675559284
splitting-clusters,4,incremental,improved_UOB,67.75667268891902,0.0
splitting-clusters,4,incremental,WEOB2,67.69622834180811,1.4210854715202004e-14
splitting-clusters,4,incremental,UOB,67.07518569061924,1.4210854715202004e-14
splitting-clusters,4,incremental,RebalanceStream,67.5003932081784,1.4210854715202004e-14
splitting-clusters,4,sudden,improved_OOB,67.75684130654824,1.4210854715202004e-14
splitting-clusters,4,sudden,WEOB1,67.76011276164687,1.4210854715202004e-14
splitting-clusters,4,sudden,CSMOTE,67.39962662809447,1.4210854715202004e-14
splitting-clusters,4,sudden,OOB,67.69696517419074,0.0
splitting-clusters,4,sudden,ESOS_ELM,60.952961069674735,0.3726801859916117
splitting-clusters,4,sudden,improved_UOB,67.66819228920507,0.0
splitting-clusters,4,sudden,WEOB2,67.51577907570585,0.0
splitting-clusters,4,sudden,UOB,67.55469146576505,0.0
splitting-clusters,4,sudden,RebalanceStream,67.481067282169,0.0
splitting-clusters,4,periodic,improved_OOB,68.46795048954547,0.0
splitting-clusters,4,periodic,WEOB1,68.5538924848305,0.0
splitting-clusters,4,periodic,CSMOTE,68.3620128180601,1.4210854715202004e-14
splitting-clusters,4,periodic,OOB,68.44181526007594,0.0
splitting-clusters,4,periodic,ESOS_ELM,62.795797834009285,0.034940615671830134
splitting-clusters,4,periodic,improved_UOB,68.48139277118466,1.4210854715202004e-14
splitting-clusters,4,periodic,WEOB2,68.44129158407256,0.0
splitting-clusters,4,periodic,UOB,68.33822770703236,0.0
splitting-clusters,4,periodic,RebalanceStream,68.30898705066282,0.0
clusters-movement,1,incremental,improved_OOB,65.30459578535665,1.4210854715202004e-14
clusters-movement,1,incremental,WEOB1,65.35525393448094,0.0
clusters-movement,1,incremental,CSMOTE,59.40571963544638,7.105427357601002e-15
clusters-movement,1,incremental,OOB,65.59220484415326,0.0
clusters-movement,1,incremental,ESOS_ELM,61.191206974869104,0.13713343147209503
clusters-movement,1,incremental,improved_UOB,63.03429045447668,7.105427357601002e-15
clusters-movement,1,incremental,WEOB2,61.75582024773771,0.0
clusters-movement,1,incremental,UOB,63.010162645357454,0.0
clusters-movement,1,incremental,RebalanceStream,54.937654098128405,0.0
clusters-movement,1,sudden,improved_OOB,64.25761620768102,0.0
clusters-movement,1,sudden,WEOB1,64.27623703536428,0.0
clusters-movement,1,sudden,CSMOTE,58.174361494256836,7.105427357601002e-15
clusters-movement,1,sudden,OOB,65.04064489143953,1.4210854715202004e-14
clusters-movement,1,sudden,ESOS_ELM,58.68037519720785,0.42505576496573116
clusters-movement,1,sudden,improved_UOB,61.30193617748174,7.105427357601002e-15
clusters-movement,1,sudden,WEOB2,60.62147393678924,0.0
clusters-movement,1,sudden,UOB,60.03352435116402,0.0
clusters-movement,1,sudden,RebalanceStream,53.81195076866595,0.0
clusters-movement,1,periodic,improved_OOB,64.8029160482239,0.0
clusters-movement,1,periodic,WEOB1,65.19868780664021,0.0
clusters-movement,1,periodic,CSMOTE,63.073260027097184,0.0
clusters-movement,1,periodic,OOB,65.48615140690637,1.4210854715202004e-14
clusters-movement,1,periodic,ESOS_ELM,60.58572641332512,0.13116941231753726
clusters-movement,1,periodic,improved_UOB,63.4364314692019,0.0
clusters-movement,1,periodic,WEOB2,63.46446923024151,7.105427357601002e-15
clusters-movement,1,periodic,UOB,63.127654902892154,0.0
clusters-movement,1,periodic,RebalanceStream,51.9320609321163,0.0
clusters-movement,2,incremental,improved_OOB,65.92623724041486,1.4210854715202004e-14
clusters-movement,2,incremental,WEOB1,65.99018556080827,1.4210854715202004e-14
clusters-movement,2,incremental,CSMOTE,61.619796352869876,0.0
clusters-movement,2,incremental,OOB,66.21371285083492,0.0
clusters-movement,2,incremental,ESOS_ELM,61.11245907755425,0.17582938004911774
clusters-movement,2,incremental,improved_UOB,65.10052049869321,0.0
clusters-movement,2,incremental,WEOB2,62.99276775296494,0.0
clusters-movement,2,incremental,UOB,64.45947381885802,0.0
clusters-movement,2,incremental,RebalanceStream,60.45860467880092,7.105427357601002e-15
clusters-movement,2,sudden,improved_OOB,66.00169702318317,0.0
clusters-movement,2,sudden,WEOB1,65.89036014028821,1.4210854715202004e-14
clusters-movement,2,sudden,CSMOTE,60.37487859543431,0.0
clusters-movement,2,sudden,OOB,66.26180647836158,0.0
clusters-movement,2,sudden,ESOS_ELM,59.71995661646141,0.42893513841026826
clusters-movement,2,sudden,improved_UOB,64.40251378848518,0.0
clusters-movement,2,sudden,WEOB2,61.342511385300135,7.105427357601002e-15
clusters-movement,2,sudden,UOB,62.993763422338894,7.105427357601002e-15
clusters-movement,2,sudden,RebalanceStream,60.20400623937193,0.0
clusters-movement,2,periodic,improved_OOB,65.60645384590802,0.0
clusters-movement,2,periodic,WEOB1,65.44919906930878,1.4210854715202004e-14
clusters-movement,2,periodic,CSMOTE,64.6884063764649,1.4210854715202004e-14
clusters-movement,2,periodic,OOB,65.97321147446856,1.4210854715202004e-14
clusters-movement,2,periodic,ESOS_ELM,60.39933498731948,0.1788522357550737
clusters-movement,2,periodic,improved_UOB,64.09582494941887,0.0
clusters-movement,2,periodic,WEOB2,64.38109288460602,0.0
clusters-movement,2,periodic,UOB,63.85644970924064,0.0
clusters-movement,2,periodic,RebalanceStream,58.971191523832466,0.0
clusters-movement,3,incremental,improved_OOB,66.28185919744797,1.4210854715202004e-14
clusters-movement,3,incremental,WEOB1,66.07333419011283,0.0
clusters-movement,3,incremental,CSMOTE,62.31040255303692,1.4210854715202004e-14
clusters-movement,3,incremental,OOB,66.38445494595094,1.4210854715202004e-14
clusters-movement,3,incremental,ESOS_ELM,59.392164040015246,0.5395969717448612
clusters-movement,3,incremental,improved_UOB,65.2492813521769,0.0
clusters-movement,3,incremental,WEOB2,64.01199732431795,1.4210854715202004e-14
clusters-movement,3,incremental,UOB,64.57000591439609,0.0
clusters-movement,3,incremental,RebalanceStream,63.60723197783985,0.0
clusters-movement,3,sudden,improved_OOB,65.92402987027319,0.0
clusters-movement,3,sudden,WEOB1,65.82471679164078,1.4210854715202004e-14
clusters-movement,3,sudden,CSMOTE,61.848498658173376,7.105427357601002e-15
clusters-movement,3,sudden,OOB,66.14355318218716,0.0
clusters-movement,3,sudden,ESOS_ELM,59.81844691130611,0.5170725067758628
clusters-movement,3,sudden,improved_UOB,65.25447314443934,0.0
clusters-movement,3,sudden,WEOB2,61.655531553884074,0.0
clusters-movement,3,sudden,UOB,62.83653642622058,0.0
clusters-movement,3,sudden,RebalanceStream,60.61201689589242,7.105427357601002e-15
clusters-movement,3,periodic,improved_OOB,65.91999648206378,0.0
clusters-movement,3,periodic,WEOB1,65.68791115754938,0.0
clusters-movement,3,periodic,CSMOTE,65.31587185621807,1.4210854715202004e-14
clusters-movement,3,periodic,OOB,66.12671640216578,1.4210854715202004e-14
clusters-movement,3,periodic,ESOS_ELM,60.54451826815961,0.20894437675281768
clusters-movement,3,periodic,improved_UOB,65.00676123056803,0.0
clusters-movement,3,periodic,WEOB2,64.8814686052042,0.0
clusters-movement,3,periodic,UOB,64.57199954474022,1.4210854715202004e-14
clusters-movement,3,periodic,RebalanceStream,63.254365972762386,1.4210854715202004e-14
clusters-movement,4,incremental,improved_OOB,66.07261703861889,0.0
clusters-movement,4,incremental,WEOB1,65.9934573253386,0.0
clusters-movement,4,incremental,CSMOTE,63.129462555182066,0.0
clusters-movement,4,incremental,OOB,65.93174382432349,0.0
clusters-movement,4,incremental,ESOS_ELM,60.81769083487295,0.1647504208448108
clusters-movement,4,incremental,improved_UOB,65.42974429591388,1.4210854715202004e-14
clusters-movement,4,incremental,WEOB2,63.89960630851702,0.0
clusters-movement,4,incremental,UOB,65.26931847452785,0.0
clusters-movement,4,incremental,RebalanceStream,64.84708573333214,1.4210854715202004e-14
clusters-movement,4,sudden,improved_OOB,66.09418392277396,0.0
clusters-movement,4,sudden,WEOB1,65.9799839419359,0.0
clusters-movement,4,sudden,CSMOTE,62.37225384241435,0.0
clusters-movement,4,sudden,OOB,65.99030474521213,0.0
clusters-movement,4,sudden,ESOS_ELM,60.681113400128496,0.04288948345309176
clusters-movement,4,sudden,improved_UOB,65.52751422707027,0.0
clusters-movement,4,sudden,WEOB2,61.293739110688385,0.0
clusters-movement,4,sudden,UOB,64.45862898468769,0.0
clusters-movement,4,sudden,RebalanceStream,64.44805888186711,1.4210854715202004e-14
clusters-movement,4,periodic,improved_OOB,65.79215363938303,1.4210854715202004e-14
clusters-movement,4,periodic,WEOB1,65.6640427297417,0.0
clusters-movement,4,periodic,CSMOTE,65.3382469497258,0.0
clusters-movement,4,periodic,OOB,65.62421710969724,0.0
clusters-movement,4,periodic,ESOS_ELM,60.50100577714893,0.22712844663074877
clusters-movement,4,periodic,improved_UOB,65.05620818000685,0.0
clusters-movement,4,periodic,WEOB2,64.79627428502594,1.4210854715202004e-14
clusters-movement,4,periodic,UOB,65.05815146827834,0.0
clusters-movement,4,periodic,RebalanceStream,64.66204364744786,0.0
borderline,1,incremental,improved_OOB,66.847202599312,0.0
borderline,1,incremental,WEOB1,66.74309515761338,1.4210854715202004e-14
borderline,1,incremental,CSMOTE,64.28817632295443,0.0
borderline,1,incremental,OOB,66.93702414438027,1.4210854715202004e-14
borderline,1,incremental,ESOS_ELM,61.212910607231606,0.11696085200491231
borderline,1,incremental,improved_UOB,64.95916471219553,0.0
borderline,1,incremental,WEOB2,64.5694756472432,0.0
borderline,1,incremental,UOB,64.92109942520224,0.0
borderline,1,incremental,RebalanceStream,55.881637978764346,0.0
borderline,1,sudden,improved_OOB,66.7371981673601,0.0
borderline,1,sudden,WEOB1,66.58722641194825,0.0
borderline,1,sudden,CSMOTE,64.3168129697493,1.4210854715202004e-14
borderline,1,sudden,OOB,66.72945412892884,1.4210854715202004e-14
borderline,1,sudden,ESOS_ELM,60.99629458684187,0.11085996021645314
borderline,1,sudden,improved_UOB,64.8551728716378,0.0
borderline,1,sudden,WEOB2,64.37573556290548,0.0
borderline,1,sudden,UOB,64.69877786162274,1.4210854715202004e-14
borderline,1,sudden,RebalanceStream,55.824304494576054,0.0
borderline,1,periodic,improved_OOB,67.68065452912569,1.4210854715202004e-14
borderline,1,periodic,WEOB1,67.33932056599771,0.0
borderline,1,periodic,CSMOTE,64.90923335909471,1.4210854715202004e-14
borderline,1,periodic,OOB,67.68553626475418,0.0
borderline,1,periodic,ESOS_ELM,61.64668842393941,0.10967060242508646
borderline,1,periodic,improved_UOB,65.448472082645,0.0
borderline,1,periodic,WEOB2,64.96844508134407,0.0
borderline,1,periodic,UOB,65.36371993937021,1.4210854715202004e-14
borderline,1,periodic,RebalanceStream,56.80034261627641,0.0
borderline,2,incremental,improved_OOB,66.97388860992497,0.0
borderline,2,incremental,WEOB1,66.84311894120626,0.0
borderline,2,incremental,CSMOTE,66.21710349450953,1.4210854715202004e-14
borderline,2,incremental,OOB,67.05407576819422,0.0
borderline,2,incremental,ESOS_ELM,61.23541196531236,0.1130865322082741
borderline,2,incremental,improved_UOB,66.1010471845253,0.0
borderline,2,incremental,WEOB2,65.71129424284871,1.4210854715202004e-14
borderline,2,incremental,UOB,65.73576216959353,1.4210854715202004e-14
borderline,2,incremental,RebalanceStream,62.68051778322464,0.0
borderline,2,sudden,improved_OOB,66.74843885475897,1.4210854715202004e-14
borderline,2,sudden,WEOB1,66.57498580279488,0.0
borderline,2,sudden,CSMOTE,65.76091314388883,0.0
borderline,2,sudden,OOB,66.82441599158133,0.0
borderline,2,sudden,ESOS_ELM,61.13332923186861,0.08757963179634605
borderline,2,sudden,improved_UOB,65.72147965034586,1.4210854715202004e-14
borderline,2,sudden,WEOB2,65.45634520841057,0.0
borderline,2,sudden,UOB,65.4860037742454,0.0
borderline,2,sudden,RebalanceStream,62.211696028775954,0.0
borderline,2,periodic,improved_OOB,67.66911560298209,0.0
borderline,2,periodic,WEOB1,67.40855922876207,1.4210854715202004e-14
borderline,2,periodic,CSMOTE,66.67871231956539,0.0
borderline,2,periodic,OOB,67.69508747131796,0.0
borderline,2,periodic,ESOS_ELM,61.69523107464141,0.11081556225472987
borderline,2,periodic,improved_UOB,66.51183925961934,0.0
borderline,2,periodic,WEOB2,66.20870706346889,0.0
borderline,2,periodic,UOB,66.28054483658232,0.0
borderline,2,periodic,RebalanceStream,64.39349594434228,0.0
borderline,3,incremental,improved_OOB,67.08089872496136,0.0
borderline,3,incremental,WEOB1,66.91353533892756,0.0
borderline,3,incremental,CSMOTE,66.08753158140475,0.0
borderline,3,incremental,OOB,66.93204728730737,0.0
borderline,3,incremental,ESOS_ELM,61.1299097131601,0.11677707275782563
borderline,3,incremental,improved_UOB,66.5577953362255,0.0
borderline,3,incremental,WEOB2,66.30002435566186,1.4210854715202004e-14
borderline,3,incremental,UOB,66.13374524353112,1.4210854715202004e-14
borderline,3,incremental,RebalanceStream,65.9433863048459,1.4210854715202004e-14
borderline,3,sudden,improved_OOB,66.85176223718153,1.4210854715202004e-14
borderline,3,sudden,WEOB1,66.67427505396071,1.4210854715202004e-14
borderline,3,sudden,CSMOTE,66.04715585412897,0.0
borderline,3,sudden,OOB,66.77022149578542,1.4210854715202004e-14
borderline,3,sudden,ESOS_ELM,61.04819563738423,0.12711319533516263
borderline,3,sudden,improved_UOB,66.29670617245085,0.0
borderline,3,sudden,WEOB2,66.11297286436022,0.0
borderline,3,sudden,UOB,65.85087499807324,1.4210854715202004e-14
borderline,3,sudden,RebalanceStream,65.7252183806061,0.0
borderline,3,periodic,improved_OOB,67.73073460112502,0.0
borderline,3,periodic,WEOB1,67.54226415321286,0.0
borderline,3,periodic,CSMOTE,66.90894155194563,0.0
borderline,3,periodic,OOB,67.55836773143452,1.4210854715202004e-14
borderline,3,periodic,ESOS_ELM,61.46114938577226,0.2498470889914499
borderline,3,periodic,improved_UOB,67.1615064844622,1.4210854715202004e-14
borderline,3,periodic,WEOB2,66.76678658019321,1.4210854715202004e-14
borderline,3,periodic,UOB,66.73809563792659,1.4210854715202004e-14
borderline,3,periodic,RebalanceStream,66.85261202142142,1.4210854715202004e-14
borderline,4,incremental,improved_OOB,66.96619672876419,0.0
borderline,4,incremental,WEOB1,66.87937056325055,0.0
borderline,4,incremental,CSMOTE,66.53648153822976,0.0
borderline,4,incremental,OOB,66.9273135130542,0.0
borderline,4,incremental,ESOS_ELM,61.147387212928535,0.1993234655797436
borderline,4,incremental,improved_UOB,66.5363417163035,0.0
borderline,4,incremental,WEOB2,66.29335226262536,0.0
borderline,4,incremental,UOB,66.9273135130542,0.0
borderline,4,incremental,RebalanceStream,66.48740086761347,0.0
borderline,4,sudden,improved_OOB,66.7518750882026,0.0
borderline,4,sudden,WEOB1,66.66522479078358,1.4210854715202004e-14
borderline,4,sudden,CSMOTE,66.48757824750751,0.0
borderline,4,sudden,OOB,66.6883339652369,0.0
borderline,4,sudden,ESOS_ELM,61.10772456362382,0.14124910897936943
borderline,4,sudden,improved_UOB,66.33879531205858,0.0
borderline,4,sudden,WEOB2,66.0539686078456,0.0
borderline,4,sudden,UOB,66.6883339652369,0.0
borderline,4,sudden,RebalanceStream,66.39020165554214,0.0
borderline,4,periodic,improved_OOB,67.64371803619191,0.0
borderline,4,periodic,WEOB1,67.56493731599843,0.0
borderline,4,periodic,CSMOTE,66.96853929065489,0.0
borderline,4,periodic,OOB,67.58382276865701,0.0
borderline,4,periodic,ESOS_ELM,61.564477555396955,0.1286922533518893
borderline,4,periodic,improved_UOB,67.20156939447801,0.0
borderline,4,periodic,WEOB2,66.8679444713357,0.0
borderline,4,periodic,UOB,67.58382276865701,0.0
borderline,4,periodic,RebalanceStream,67.28840043143023,1.4210854715202004e-14
